ID_CLIENT;BALANCE;NB_PRODUITS;CARTE_CREDIT;SALAIRE;SCORE_CREDIT;CHURN
15590434;89015.61;1;No;135227.23;577.0;No
15793854;99095.73;1;Yes;17512.53;723.0;No
15747130;0.0;2;No;653.58;521.0;No
15655192;0.0;2;No;69052.87;850.0;No
15599329;195238.29;4;No;131083.56;697.0;Yes
15581736;183579.54;2;No;34047.54;673.0;No
15747591;173432.55;1;No;116766.79;665.0;No
15745295;0.0;1;Yes;121751.04;727.0;Yes
15808960;108197.11;2;Yes;49722.34;620.0;No
15717156;143396.54;2;Yes;898.51;520.0;No
15660505;106344.95;1;Yes;114371.33;735.0;Yes
15705991;113599.42;1;No;11950.29;469.0;No
15755077;105617.73;2;Yes;133699.82;778.0;Yes
15792453;138912.17;1;Yes;139494.75;602.0;No
15762716;168920.75;1;Yes;31445.03;762.0;Yes
15602312;150092.8;1;No;71862.79;605.0;No
15575676;0.0;2;No;162597.15;638.0;No
15730339;133446.34;1;No;3154.95;670.0;No
15758056;0.0;2;No;111687.57;558.0;No
15747458;133214.88;2;Yes;95936.84;677.0;No
15683562;84026.86;1;No;164255.69;646.0;No
15747174;190298.89;2;Yes;191263.76;526.0;No
15800434;76915.4;1;No;146359.81;811.0;Yes
15682084;0.0;2;Yes;36145.53;680.0;No
15758372;0.0;2;Yes;55753.12;674.0;Yes
15642570;0.0;2;Yes;29062.25;675.0;No
15793425;0.0;1;No;183358.21;560.0;No
15759874;148595.55;1;Yes;74838.64;532.0;Yes
15593499;0.0;1;Yes;32080.69;686.0;Yes
15588560;145330.43;1;Yes;132038.65;569.0;No
15703778;129907.63;1;No;36083.96;728.0;No
15607786;156551.63;1;No;4410.77;709.0;No
15781505;104719.94;2;Yes;38691.34;685.0;No
15636105;0.0;2;Yes;43982.41;758.0;No
15752801;125961.74;2;Yes;160303.08;518.0;Yes
15568469;0.0;2;Yes;27862.58;653.0;No
15613923;170172.9;1;No;100236.02;581.0;No
15672016;0.0;2;No;3385.04;819.0;No
15735784;0.0;1;Yes;47848.56;583.0;No
15723873;125167.02;1;No;98820.39;657.0;No
15714087;151855.33;1;Yes;68794.15;624.0;No
15813159;93590.47;1;No;21228.71;;Yes
15636860;122351.29;1;Yes;71216.6;625.0;No
15683363;0.0;1;No;108419.41;540.0;No
15741094;0.0;2;Yes;3494.02;693.0;No
15744942;155828.22;1;No;108987.25;638.0;Yes
15805690;0.0;1;Yes;133570.43;694.0;Yes
15585777;130588.82;1;Yes;154997.64;710.0;No
15717307;0.0;2;Yes;93713.13;496.0;No
15803078;0.0;2;Yes;90605.05;635.0;No
15574072;0.0;1;Yes;165702.64;786.0;No
15624936;129205.49;13;Yes;;;No
15723263;117160.32;1;Yes;116069.24;495.0;Yes
15623695;0.0;2;Yes;142029.17;814.0;No
15607691;174060.46;13;Yes;;;No
15611024;93522.2;1;No;81425.61;567.0;No
15585961;0.0;2;No;199505.53;496.0;No
15679801;163097.55;2;Yes;23702.42;712.0;No
15595713;0.0;1;Yes;31728.35;548.0;No
15622461;122822.0;2;No;32626.21;562.0;No
15647266;135923.16;1;Yes;18732.84;651.0;No
15765650;114655.58;1;No;126535.92;501.0;No
15702416;107805.67;1;No;182505.68;734.0;No
15583597;106758.6;1;Yes;80591.18;696.0;No
15623966;0.0;2;No;26389.92;578.0;No
15757632;176024.05;2;Yes;182337.98;496.0;No
15659495;0.0;1;Yes;6847.73;784.0;No
15669945;141359.37;2;Yes;39519.53;492.0;No
15646490;190569.23;1;No;127154.8;537.0;No
15625175;97067.69;1;No;60920.03;742.0;Yes
15578369;145219.3;1;Yes;159132.83;652.0;No
15724269;0.0;2;Yes;144723.38;670.0;No
15712825;0.0;2;No;140676.98;511.0;No
15644692;0.0;1;Yes;66408.01;546.0;Yes
15672299;0.0;2;Yes;175518.31;510.0;No
15626457;116234.61;1;Yes;172096.08;671.0;No
15723613;0.0;14;Yes;;;No
15659092;0.0;2;Yes;191756.54;621.0;Yes
15626322;127570.93;2;Yes;164756.81;699.0;No
15629244;159453.64;2;No;54560.79;635.0;Yes
15736371;123034.43;2;Yes;38315.04;633.0;No
15756539;165610.41;2;No;131852.01;585.0;No
15700965;0.0;2;Yes;150026.79;;No
15789548;0.0;2;Yes;126726.33;592.0;No
15662751;;13;Yes;;;Yes
15764916;95984.21;1;No;115262.54;616.0;Yes
15759038;141806.46;1;Yes;102921.17;793.0;No
15585853;0.0;1;Yes;163736.09;743.0;Yes
15621870;0.0;1;Yes;167030.51;739.0;No
15585985;165282.42;1;Yes;153786.46;746.0;Yes
15778368;121175.56;1;Yes;117505.07;552.0;Yes
15747014;105245.34;1;No;74780.13;850.0;No
15633586;120962.13;1;No;23305.01;595.0;No
15803689;119741.77;2;No;54954.51;647.0;Yes
15787255;140891.46;3;Yes;179834.45;650.0;Yes
15694946;0.0;2;Yes;195580.28;663.0;No
15663939;138782.76;1;Yes;186118.93;523.0;No
15721585;113146.98;2;No;124749.08;628.0;No
15727384;146547.78;1;No;10072.55;705.0;Yes
15717995;0.0;2;No;157891.86;849.0;No
15756125;140856.16;2;Yes;158735.1;757.0;No
15706232;0.0;1;Yes;106340.66;595.0;Yes
15785183;0.0;2;Yes;1591.19;596.0;No
15585133;0.0;2;No;6468.24;657.0;No
15736299;109106.8;1;No;121311.12;729.0;No
15591724;143244.97;1;Yes;98661.27;560.0;No
15605665;78833.15;2;Yes;37196.15;673.0;No
15584462;0.0;1;Yes;60584.33;739.0;No
15732293;0.0;2;Yes;99086.74;759.0;No
15772573;103176.62;1;No;163516.16;735.0;No
15689781;0.0;1;No;178709.98;826.0;Yes
15704014;140950.92;2;Yes;195333.98;738.0;No
15596552;134542.73;1;Yes;58203.67;535.0;Yes
15794916;113980.21;1;Yes;116704.25;725.0;No
15769402;156811.74;1;Yes;149402.59;667.0;No
15665014;0.0;2;Yes;79723.78;458.0;No
15716431;191091.74;2;Yes;96170.38;775.0;No
15779529;0.0;2;Yes;34665.79;620.0;No
15739931;161588.89;1;Yes;51358.66;523.0;No
15798824;92674.94;2;Yes;3647.57;671.0;No
15787161;129269.27;1;Yes;163504.33;591.0;No
15697546;0.0;2;Yes;92118.75;570.0;No
15655229;114285.2;1;No;129660.59;850.0;No
15727688;0.0;2;Yes;54405.79;555.0;No
15768763;0.0;1;No;52525.15;562.0;Yes
15777211;92113.61;1;Yes;142548.33;515.0;No
15732438;0.0;4;No;18522.91;561.0;Yes
15679453;125997.22;1;Yes;128049.34;614.0;Yes
15674932;0.0;2;Yes;177528.92;757.0;No
15570205;0.0;2;Yes;147758.51;682.0;No
15602500;146343.98;1;No;103902.11;850.0;No
15637954;155470.55;1;Yes;53718.28;730.0;No
15694409;97975.82;2;No;62083.0;647.0;No
15750545;0.0;4;No;117572.59;629.0;Yes
15601030;96693.66;1;Yes;172618.52;777.0;No
15761654;134152.29;1;Yes;147822.44;726.0;No
15600103;104944.1;1;Yes;97684.46;633.0;No
15709338;118560.55;1;Yes;164137.36;544.0;No
15598846;58781.76;1;Yes;16874.92;700.0;No
15614878;180520.29;1;Yes;123850.58;660.0;No
15757628;112896.86;1;Yes;121402.53;571.0;No
15586425;0.0;2;Yes;176925.69;579.0;No
15671800;137624.4;2;Yes;197582.79;688.0;No
15650424;147341.43;1;Yes;157458.61;641.0;Yes
15720511;151191.31;1;Yes;175295.89;547.0;Yes
15578307;121685.31;2;Yes;83681.97;512.0;No
15681843;180303.24;2;Yes;163587.9;624.0;No
15571550;0.0;1;Yes;80963.92;699.0;No
15642991;0.0;2;Yes;23237.25;850.0;No
15638487;136858.42;1;No;189143.94;586.0;No
15736008;95441.27;1;Yes;108761.05;644.0;Yes
15779985;133199.71;2;Yes;27366.77;750.0;No
15722350;147361.57;1;Yes;133031.96;627.0;No
15733597;150219.41;14;No;;;No
15725076;107751.68;2;Yes;33389.42;653.0;No
15783463;0.0;14;Yes;;;No
15578788;0.0;2;No;41248.8;786.0;No
15664311;123675.69;1;Yes;166458.41;637.0;No
15636396;0.0;2;No;193022.44;627.0;No
15677049;106570.34;2;No;177025.79;595.0;No
15790379;;13;Yes;;;No
15587573;115084.53;2;No;26907.43;626.0;No
15809872;84906.45;1;Yes;163216.48;650.0;No
15718039;137138.2;2;No;53784.22;606.0;No
15752857;98443.14;2;No;92033.98;452.0;No
15751710;164870.81;2;Yes;9567.39;729.0;No
15619529;132576.25;1;No;7222.92;531.0;No
15643056;82083.52;1;No;10333.78;755.0;No
15648951;0.0;2;Yes;199108.88;785.0;No
15763665;136674.51;2;No;5278.78;833.0;No
15732299;0.0;3;Yes;93081.87;756.0;No
15805261;0.0;2;No;152097.02;700.0;No
15619616;102017.25;2;No;128600.49;571.0;No
15726720;0.0;1;Yes;170332.67;480.0;Yes
15635177;0.0;1;Yes;70532.53;597.0;No
15573888;107963.38;1;No;186438.86;648.0;Yes
15573628;148074.79;1;Yes;146411.41;751.0;Yes
15669805;99557.94;1;Yes;199255.32;748.0;No
15596863;158373.23;1;Yes;28228.35;787.0;No
15604536;164672.66;1;No;61936.1;850.0;No
15803804;103214.71;1;Yes;172172.7;717.0;No
15683375;0.0;1;Yes;114951.42;541.0;No
15764537;0.0;2;Yes;9704.66;703.0;No
15574842;158266.42;3;Yes;199357.24;653.0;No
15722061;142015.76;14;Yes;;;No
15739054;96974.97;1;No;141404.07;654.0;No
15684011;130575.26;1;No;173629.78;;No
15807167;146766.72;2;No;164357.1;635.0;No
15588446;0.0;2;No;131281.28;550.0;No
15659656;110837.73;1;No;126419.8;849.0;No
15572038;113948.58;1;Yes;188891.96;660.0;Yes
15669656;111589.33;1;Yes;170382.99;632.0;No
15707322;115290.27;1;No;98912.69;779.0;Yes
15729083;154525.7;1;No;27468.72;674.0;No
15569222;147107.91;1;Yes;40066.95;781.0;No
15581036;109308.79;2;Yes;120158.72;712.0;Yes
15706729;105271.56;1;No;179833.45;662.0;No
15726494;175303.06;1;Yes;65500.53;481.0;Yes
15623489;128843.67;1;Yes;134612.48;543.0;No
15706593;0.0;2;Yes;33741.84;850.0;No
15565714;64430.06;2;No;96517.97;601.0;No
15684999;62610.96;2;No;179365.1;850.0;No
15591035;0.0;1;No;84622.37;;No
15570194;0.0;2;No;12510.53;412.0;No
15726403;129901.21;1;Yes;26025.6;660.0;Yes
15650237;0.0;2;Yes;89520.75;754.0;No
15674156;27288.43;1;Yes;110509.9;810.0;No
15623989;0.0;1;Yes;156910.46;435.0;Yes
15615938;139663.37;1;No;100995.11;502.0;No
15642202;106453.53;2;No;127413.0;821.0;No
15617252;87347.7;1;Yes;172524.51;697.0;No
15621021;0.0;2;Yes;8207.36;687.0;No
15753591;0.0;2;Yes;136859.55;438.0;No
15728167;122806.95;1;No;15120.86;667.0;No
15713374;157094.78;1;Yes;99490.01;689.0;No
15675231;0.0;2;Yes;36193.07;518.0;No
15692258;115406.97;13;No;;;No
15601387;0.0;2;Yes;71594.26;721.0;No
15717065;105419.73;1;Yes;35356.46;686.0;No
15732917;117837.43;1;Yes;104016.61;729.0;Yes
15656484;0.0;2;Yes;140745.91;682.0;No
15590228;76467.16;1;Yes;173511.72;715.0;No
15698522;134599.33;2;Yes;183095.87;660.0;No
15641662;117469.91;2;No;63705.9;470.0;No
15763907;104614.29;1;Yes;61538.43;820.0;Yes
15714789;0.0;1;No;35611.35;664.0;No
15671630;99745.95;1;Yes;177524.19;796.0;No
15716800;0.0;2;Yes;33747.03;582.0;No
15810786;0.0;2;Yes;43486.73;620.0;No
15580149;0.0;2;Yes;43889.41;638.0;No
15715345;0.0;2;Yes;129740.11;743.0;No
15670163;0.0;2;No;88751.45;666.0;No
15632609;160132.75;1;Yes;32824.15;554.0;No
15698349;0.0;2;Yes;159676.55;;No
15688880;102980.44;1;Yes;1285.81;;Yes
15704763;143903.11;1;Yes;118711.75;523.0;Yes
15801920;80615.46;2;No;180962.32;727.0;No
15727021;119027.28;2;Yes;137903.54;727.0;No
15698902;142703.4;1;Yes;86207.49;547.0;Yes
15599126;123815.86;1;Yes;78463.99;529.0;Yes
15642022;0.0;1;No;47972.65;621.0;No
15720929;62094.71;3;No;9308.1;604.0;Yes
15741049;0.0;2;Yes;55473.15;577.0;No
15606115;191665.21;1;Yes;131312.56;510.0;Yes
15721377;144751.81;1;No;166472.81;833.0;No
15762993;102773.15;2;No;117832.88;796.0;No
15582033;138076.47;1;Yes;15523.09;753.0;Yes
15751628;78391.17;1;No;49424.6;;No
15793135;147687.24;1;Yes;121592.5;713.0;No
15743193;117271.8;2;Yes;104217.96;644.0;Yes
15678146;173962.32;1;No;106457.11;668.0;Yes
15583278;92716.96;1;Yes;33693.78;743.0;No
15659736;121411.9;1;No;10070.4;716.0;Yes
15570970;0.0;2;Yes;51362.82;647.0;No
15687171;146679.77;1;Yes;102179.86;638.0;No
15794941;85906.65;3;Yes;189159.97;;No
15734634;100912.19;13;No;;;No
15757933;102452.71;1;Yes;21556.95;733.0;No
15736287;0.0;1;Yes;6975.02;586.0;No
15616330;0.0;2;Yes;189995.86;595.0;No
15667620;0.0;2;Yes;65731.53;732.0;No
15621093;97338.19;2;No;48226.76;681.0;No
15775307;97266.1;1;Yes;92797.23;490.0;No
15613048;139973.65;1;Yes;667.66;648.0;Yes
15702631;0.0;2;Yes;78651.55;567.0;No
15801293;101278.25;14;Yes;;;No
15577078;0.0;1;Yes;152880.07;539.0;Yes
15598695;130169.27;2;No;93112.2;834.0;No
15794236;111812.52;2;Yes;183045.46;642.0;No
15757837;88311.48;2;Yes;177651.38;584.0;No
15752312;150777.72;2;Yes;135757.27;551.0;No
15704209;120145.96;2;No;59497.01;802.0;Yes
15772337;153855.52;1;Yes;180862.26;723.0;Yes
15584452;0.0;2;No;;;No
15583090;0.0;2;Yes;46735.19;581.0;No
15777452;88820.29;1;No;70224.34;587.0;No
15605037;0.0;1;No;192298.84;818.0;Yes
15813451;134796.87;2;Yes;114858.9;677.0;No
15756975;0.0;2;Yes;17257.72;777.0;No
15649112;122134.4;2;No;27867.59;738.0;No
15786215;119496.25;2;Yes;29880.99;793.0;No
15626040;0.0;2;No;27166.75;793.0;No
15648725;0.0;2;Yes;108665.89;660.0;No
15711249;0.0;2;Yes;70007.67;544.0;No
15783501;168190.33;2;Yes;68052.08;800.0;No
15655341;166492.48;1;Yes;135287.74;458.0;No
15691625;138306.34;1;Yes;106761.47;537.0;No
15585287;119948.09;1;Yes;48217.97;842.0;Yes
15608230;0.0;2;Yes;91573.19;667.0;No
15812647;133936.04;2;Yes;91359.79;691.0;No
15685320;139180.2;1;No;123880.19;767.0;No
15700394;122857.46;2;Yes;144682.17;713.0;Yes
15579617;0.0;2;No;174098.28;489.0;Yes
15624715;0.0;1;Yes;5194.95;593.0;No
15800856;83132.09;1;Yes;21360.88;643.0;No
15713599;114835.43;1;No;37662.49;728.0;No
15716381;109062.28;1;Yes;140136.1;666.0;Yes
15806307;0.0;2;Yes;20603.32;537.0;No
15711687;108128.52;1;No;56784.11;434.0;No
15705448;130013.12;1;Yes;190806.36;647.0;Yes
15755798;111582.11;1;No;113943.17;610.0;No
15803681;0.0;2;Yes;181208.47;803.0;No
15645517;0.0;2;Yes;9684.52;850.0;No
15656822;87612.64;4;Yes;107155.4;568.0;Yes
15809347;160680.41;1;Yes;30886.35;763.0;No
15709252;105173.99;1;No;29835.37;616.0;Yes
15716284;0.0;2;Yes;78858.07;543.0;No
15777046;128362.59;1;Yes;86044.98;;No
15709136;0.0;2;Yes;199909.32;620.0;No
15699446;150355.35;2;Yes;35770.84;816.0;No
15607598;0.0;2;Yes;95686.42;575.0;No
15604073;135161.67;1;Yes;136071.05;815.0;No
15750441;81210.72;2;No;108003.38;782.0;No
15584545;0.0;2;No;177099.71;532.0;No
15632143;119148.55;1;No;149740.22;652.0;No
15580487;106922.92;2;No;84270.09;627.0;No
15760514;116644.29;2;Yes;60176.1;789.0;No
15808868;103696.97;3;No;155221.05;652.0;Yes
15743893;164951.56;1;Yes;190531.77;471.0;No
15576065;171325.98;1;Yes;159718.27;731.0;Yes
15770214;0.0;2;Yes;144134.64;754.0;No
15761477;130806.42;2;Yes;80241.14;501.0;No
15670859;93148.74;2;Yes;190746.38;718.0;No
15808930;0.0;1;Yes;4606.97;531.0;No
15779497;127823.93;1;Yes;19483.35;603.0;No
15728352;120509.81;1;No;142170.44;623.0;No
15706394;0.0;2;No;52332.85;609.0;No
15796813;167831.88;2;Yes;150159.95;493.0;Yes
15724691;0.0;2;Yes;195052.12;;No
15640258;94238.75;2;Yes;50664.07;685.0;Yes
15610383;46870.43;4;Yes;31272.14;628.0;Yes
15658485;70302.48;1;Yes;68600.36;785.0;No
15766163;0.0;2;No;35644.79;676.0;No
15804709;111578.18;1;No;166165.93;;Yes
15729246;0.0;2;Yes;76326.67;847.0;No
15664895;0.0;2;Yes;101274.17;602.0;No
15791851;185734.75;1;Yes;102036.82;726.0;No
15652320;0.0;2;No;100727.68;588.0;No
15733303;0.0;2;Yes;27330.27;630.0;No
15672397;125487.89;1;No;158111.71;598.0;No
15651140;0.0;1;Yes;94790.34;710.0;No
15640825;122549.64;1;Yes;56297.85;695.0;No
15611905;174853.46;1;Yes;84238.63;513.0;No
15762543;0.0;2;Yes;126188.42;711.0;No
15703820;133701.07;2;Yes;101069.71;552.0;Yes
15691396;133299.67;2;Yes;72950.14;405.0;No
15644119;0.0;1;Yes;42589.33;531.0;No
15792029;0.0;2;Yes;56139.09;620.0;No
15762793;136980.23;2;Yes;99019.65;850.0;No
15785920;125141.24;2;Yes;148537.07;687.0;No
15771409;151933.63;1;Yes;162960.05;586.0;Yes
15708710;0.0;1;No;131521.72;525.0;No
15716609;134388.11;1;No;49954.79;484.0;Yes
15725737;0.0;2;No;8487.75;669.0;No
15667521;0.0;2;No;30781.77;631.0;No
15781914;169947.41;2;Yes;27979.16;718.0;No
15605827;0.0;2;No;96864.36;645.0;No
15683758;111833.47;1;Yes;67202.74;640.0;No
15663410;135506.58;3;Yes;152479.64;;Yes
15757952;0.0;3;Yes;102530.35;651.0;Yes
15777907;0.0;1;Yes;144413.92;791.0;Yes
15567486;0.0;2;Yes;164549.74;634.0;No
15569079;126066.26;1;Yes;64345.61;632.0;Yes
15572051;0.0;1;Yes;144874.67;721.0;No
15602929;0.0;1;No;4539.38;728.0;No
15652084;109542.29;1;Yes;166370.81;515.0;No
15658432;0.0;1;Yes;47886.44;688.0;No
15779915;0.0;1;Yes;35593.18;694.0;No
15626114;95741.75;1;Yes;46170.75;429.0;No
15645637;119787.76;1;Yes;164248.33;;No
15632789;0.0;2;Yes;24113.91;794.0;No
15804822;0.0;2;Yes;4798.12;805.0;No
15734674;0.0;1;Yes;65170.66;593.0;No
15710687;95927.04;1;Yes;199478.05;593.0;No
15752650;121231.39;1;Yes;146366.08;681.0;No
15662901;0.0;2;No;67840.81;656.0;No
15654901;141556.96;1;Yes;130189.53;733.0;No
15722599;183613.66;2;No;49734.94;751.0;No
15596797;0.0;2;Yes;145764.4;643.0;No
15585734;137742.9;2;Yes;166957.82;803.0;No
15721935;0.0;2;Yes;157878.67;521.0;No
15647259;0.0;2;No;67979.35;643.0;No
15779414;153639.11;1;Yes;138351.68;696.0;No
15736078;130367.87;1;Yes;15142.1;730.0;Yes
15596175;117411.6;1;Yes;45071.09;659.0;Yes
15775703;71281.29;1;Yes;108747.12;702.0;Yes
15632010;121260.19;2;Yes;77216.48;647.0;No
15598338;168560.46;2;No;90270.16;647.0;No
15607509;0.0;2;Yes;47388.41;539.0;No
15787602;0.0;2;Yes;129569.92;568.0;No
15572022;0.0;1;No;690.84;605.0;No
15739502;135020.21;2;Yes;23343.18;549.0;No
15615624;0.0;2;No;159508.52;605.0;No
15777901;94752.49;1;Yes;184006.36;;Yes
15622478;105061.74;3;Yes;107815.31;698.0;Yes
15597610;144974.55;1;Yes;19344.92;553.0;No
15799479;0.0;1;Yes;124045.65;809.0;No
15797665;0.0;2;Yes;144099.48;730.0;No
15619029;0.0;2;Yes;20670.1;620.0;No
15578096;106397.75;1;No;103563.23;537.0;No
15698294;0.0;2;Yes;135382.23;635.0;No
15649354;0.0;2;Yes;9658.41;754.0;No
15567383;98009.13;2;No;31384.86;678.0;No
15579433;96674.55;2;No;192120.66;793.0;No
15688071;0.0;1;Yes;154642.91;609.0;No
15608166;127637.92;1;Yes;81062.93;761.0;No
15781875;100476.46;2;Yes;136539.13;850.0;No
15727829;0.0;2;Yes;167984.61;567.0;No
15644962;137910.45;1;Yes;177235.23;745.0;No
15812750;147360.0;1;Yes;25310.82;591.0;No
15699753;89086.31;1;Yes;24499.97;590.0;No
15747772;58571.18;14;Yes;;;No
15699257;143145.87;2;Yes;43612.06;651.0;No
15728224;149155.53;2;Yes;42131.26;710.0;Yes
15711889;150461.07;1;Yes;108139.23;668.0;No
15723864;109876.82;2;Yes;83611.45;828.0;Yes
15724251;101012.77;1;No;32589.89;;Yes
15658946;45408.85;2;Yes;18732.91;579.0;No
15622033;101543.51;4;Yes;16025.17;847.0;Yes
15814040;0.0;2;Yes;199657.46;610.0;No
15583755;156570.86;1;Yes;37140.2;592.0;No
15770576;128061.0;2;Yes;62375.1;555.0;No
15719779;157404.02;2;Yes;93073.04;645.0;No
15808526;127539.3;1;Yes;96590.39;783.0;Yes
15647091;75888.2;1;No;45613.75;725.0;No
15687130;0.0;1;Yes;170072.9;686.0;No
15589881;0.0;2;Yes;131284.93;634.0;No
15669491;157866.77;1;Yes;18986.12;850.0;No
15567147;0.0;2;Yes;81908.09;802.0;No
15748552;155994.15;1;No;143665.44;464.0;No
15790958;0.0;2;Yes;35884.91;685.0;No
15566091;0.0;1;Yes;94739.2;545.0;No
15585855;0.0;1;Yes;16897.19;679.0;No
15782899;95357.49;1;No;102297.15;661.0;No
15653715;0.0;2;Yes;56323.21;602.0;No
15788448;145260.23;1;No;114066.77;490.0;No
15808283;0.0;1;Yes;152323.04;647.0;No
15713043;0.0;2;Yes;100408.31;691.0;No
15722083;0.0;2;No;42392.24;591.0;No
15673180;93816.7;2;Yes;126172.11;727.0;No
15593280;140733.74;1;Yes;166588.76;614.0;No
15677371;34013.63;1;Yes;19570.63;629.0;No
15684951;68892.77;2;Yes;7905.06;542.0;Yes
15671104;172196.23;1;Yes;104769.96;637.0;No
15629128;132193.94;2;Yes;162865.52;774.0;No
15700693;0.0;2;Yes;59864.96;693.0;No
15651737;83325.77;1;No;80828.78;623.0;No
15774127;0.0;2;Yes;76515.79;518.0;No
15778154;122227.71;1;No;14217.77;628.0;Yes
15610557;79858.13;2;Yes;127977.66;695.0;No
15799790;0.0;1;Yes;31372.91;763.0;No
15793049;115115.38;13;Yes;;;Yes
15681990;111769.14;2;Yes;55859.27;497.0;No
15720649;66392.64;1;Yes;31106.67;;No
15618203;116197.65;2;Yes;86701.4;773.0;No
15744582;0.0;3;Yes;154971.63;680.0;Yes
15725141;109528.28;1;Yes;27341.63;716.0;Yes
15654390;154575.76;13;Yes;;;Yes
15662245;0.0;2;Yes;8763.87;588.0;No
15715920;98052.66;1;Yes;142587.32;782.0;No
15682585;114193.24;1;Yes;71154.1;593.0;No
15779390;91292.7;1;Yes;162149.07;850.0;No
15809772;0.0;1;Yes;43229.2;667.0;No
15688963;0.0;1;Yes;24998.75;731.0;Yes
15735221;0.0;2;Yes;61312.15;697.0;No
15811490;0.0;2;Yes;103737.82;627.0;No
15626882;94901.09;1;Yes;48233.75;662.0;No
15814536;112541.54;2;No;47432.43;549.0;No
15644724;58662.92;2;No;73322.0;472.0;No
15720838;139799.63;1;No;120663.57;689.0;No
15697702;0.0;2;Yes;14174.09;730.0;No
15647974;118742.74;2;Yes;1568.91;679.0;No
15618750;112211.61;1;Yes;26261.42;590.0;No
15634310;0.0;2;Yes;180598.86;509.0;No
15615096;0.0;2;Yes;49463.44;492.0;No
15724150;136596.85;1;Yes;185791.9;814.0;No
15766741;114628.4;1;No;168290.06;525.0;No
15577170;76705.87;2;No;13889.73;532.0;No
15607301;129968.67;1;Yes;11830.53;651.0;No
15677804;0.0;3;Yes;80178.54;783.0;Yes
15664737;0.0;2;Yes;138542.87;779.0;No
15581237;160777.9;1;Yes;149536.15;573.0;No
15601873;0.0;1;Yes;47318.75;677.0;No
15642391;109978.83;1;No;177740.58;621.0;Yes
15724858;0.0;1;Yes;191212.63;688.0;Yes
15799710;104960.46;1;No;80883.82;739.0;No
15799925;88541.57;2;Yes;131718.12;800.0;No
15762277;158623.14;1;No;83499.89;710.0;Yes
15604706;133105.47;1;Yes;105732.9;581.0;Yes
15790763;0.0;2;Yes;111190.53;599.0;No
15644295;126816.18;1;Yes;74850.93;731.0;No
15806511;0.0;2;No;90977.48;445.0;No
15675337;106011.59;1;Yes;17376.57;395.0;Yes
15706464;97585.32;2;No;57213.46;667.0;No
15797627;134249.7;1;No;13404.4;732.0;No
15765266;0.0;2;No;2139.25;615.0;No
15636626;97560.16;1;Yes;53511.74;718.0;No
15764314;113877.23;2;Yes;174921.91;550.0;No
15628145;125851.93;1;Yes;193318.33;682.0;No
15674637;107571.61;1;No;113695.99;491.0;No
15606133;0.0;2;No;172967.87;628.0;No
15627840;0.0;1;No;91981.85;682.0;Yes
15791045;132951.92;1;No;124486.28;568.0;No
15567506;114940.67;2;Yes;194895.57;738.0;Yes
15595728;119276.31;1;No;122284.38;523.0;Yes
15664498;205962.0;1;Yes;156424.4;508.0;No
15754574;0.0;2;Yes;96881.32;738.0;No
15575119;0.0;2;Yes;146895.36;779.0;Yes
15580213;0.0;2;Yes;89402.54;;No
15571752;92041.87;1;Yes;43595.9;668.0;No
15625964;153313.67;1;No;170563.73;582.0;No
15641183;96950.21;1;Yes;97877.92;731.0;No
15761348;0.0;2;Yes;165196.65;601.0;No
15650751;0.0;2;Yes;137757.69;585.0;No
15645904;0.0;2;No;186785.01;685.0;No
15698703;181768.32;2;Yes;129107.97;628.0;No
15749019;93796.42;2;Yes;162321.26;;No
15727490;0.0;1;No;107243.31;661.0;Yes
15722845;182781.74;2;Yes;63732.9;665.0;No
15606601;186788.96;2;Yes;73286.8;561.0;No
15597901;0.0;1;Yes;181177.9;609.0;No
15708357;0.0;13;Yes;;;No
15656592;169023.33;2;Yes;175657.55;646.0;No
15615004;0.0;2;Yes;124364.63;730.0;No
15699486;132944.53;1;Yes;31802.92;745.0;No
15665834;0.0;1;No;176713.47;696.0;No
15802560;140576.11;1;Yes;116971.05;470.0;No
15641319;0.0;1;No;107112.25;518.0;Yes
15662426;0.0;1;No;91167.19;649.0;Yes
15654519;0.0;2;Yes;3148.2;680.0;No
15724543;0.0;2;Yes;81299.17;597.0;No
15607713;0.0;2;Yes;197996.65;850.0;No
15749123;157332.26;1;Yes;125424.42;743.0;No
15673619;162560.32;1;Yes;64129.03;530.0;No
15746326;0.0;2;No;198926.36;591.0;No
15634815;0.0;2;Yes;164268.28;701.0;No
15576162;92199.84;1;Yes;2755.53;615.0;No
15652981;119755.0;1;Yes;21852.91;600.0;No
15752342;133656.91;3;Yes;145071.33;704.0;Yes
15634218;95331.83;2;Yes;132104.76;501.0;No
15805909;159900.38;1;No;22698.56;700.0;No
15805681;0.0;1;Yes;113267.48;716.0;No
15711378;0.0;2;Yes;187800.63;677.0;No
15756056;0.0;2;Yes;191387.76;561.0;No
15619932;123760.68;1;No;53157.16;847.0;No
15594685;0.0;2;No;164482.92;757.0;No
15722578;97956.5;13;Yes;;;No
15720110;117265.21;1;Yes;198317.23;795.0;No
15637414;128736.39;1;No;37147.61;618.0;No
15614934;142711.81;1;Yes;35625.41;625.0;No
15590637;0.0;2;No;61018.85;721.0;No
15753831;100433.8;1;Yes;39768.59;642.0;No
15751333;0.0;2;No;167749.54;695.0;No
15649292;29602.08;1;No;163550.58;748.0;Yes
15743817;174126.75;3;Yes;172490.78;621.0;Yes
